date,location,state,category_de,description,source
2015-11-01,Dresden-Laubegast,Sachsen,Sonstige Angriffe,"In Dresden-Laubegast haben Anwohner und Neonazis erneut gegen eine geplante Asylunterkunft im ehemaligen Hotel ""Prinz Eugen"" protestiert. Seit mehreren Tagen organisieren die Anwohner jeden Abend einen ""Spaziergang"" zu dem Hotel, um dort gegen die Aufnahme von Asylsuchenden zu demonstrieren. Am Sonntagabend schloss sich auch die neonazistische ""Freie Kameradschaft Dresden"" mit einem eigenen Banner dem ""Spaziergang"" an. Die Versammlung war nicht angemeldet, wurde von der Polizei dennoch nicht unterbunden.    ","eigene Recherche
""Freie Kameradschaft Dresden"" auf Facebook"
2015-11-01,Freital,Sachsen,Sonstige Angriffe,"Bei einem Anschlag auf eine Wohnung von Asylsuchenden ist ein Mensch leicht verletzt worden. Das Operative Abwehrzentrum der Polizei teilte mit, dass ein 26-Jähriger Schnittwunden an der Stirn erlitten habe, als in der Nacht zum Sonntag vor seinem Schlafzimmerfenster eine Sprengladung explodierte. Bei dem Sprengsatz habe es sich um in Deutschland nicht zugelassene Pyrotechnik gehandelt. Drei Fenster bewohnter Zimmer seien zerstört worden. In der Erdgeschosswohnung des Mehrfamilienhauses sind acht Asylsuchende untergebracht. Die Täter entkamen unerkannt. Die Polizei geht von einem rechten Hintergrund aus und sucht Zeugen.",http://www.mdr.de/sachsen/dresden/anschlag-freital102.html
2015-11-01,Magdeburg,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Eine Gruppe von etwa 30 Personen hat am frühen Sonntagmorgen drei Asylsuchende angegriffen. Einige der Angreifer trugen Schlagstöcke und Baseballschläger bei sich. Als Zivilpolizisten den Angriff bemerkten und eingriffen, flohen die Angreifer. Nur ein 24-jähriger Tatverdächtiger konnte festgenommen werden. Die Opfer des Überfalls, zwei 26 und ein 35 Jahre alte Syrer, erlitten Prellungen und Verletzungen im Gesicht und wurden ambulant im Krankenhaus behandelt. Die Polizei ermittelt nun wegen gefährlicher Körperverletzung, schweren Landfriedensbruchs, Verstoßes gegen das Waffengesetz und Widerstands gegen Vollstreckungsbeamte.",http://www.sueddeutsche.de/politik/magdeburg-maenner-ueberfallen-fluechtlinge-mit-baseballschlaegern-1.2717730
2015-11-01,Jena,Thüringen,Tätlicher Übergriff/Körperverletzung,"Drei Männer haben am Sonntagmorgen an einer Straßenbahnhaltestelle einen 27-jährigen Asylsuchenden zusammengeschlagen. Die Täter flüchteten unerkannt. Das Opfer erlitt leichte Verletzungen, die in der Notaufnahme behandelt wurden.",http://www.sz-online.de/sachsen/ein-wochenende-der-gewalt-gegen-fluechtlinge-3239228.html
2015-11-01,Rudolstadt,Thüringen,Kundgebung/Demo,"Die neonazistisch geprägte Initiative ""SÜGIDA"" bzw. ""Wir lieben Ostthüringen"" hat am Sonntagabend einen Fackelmarsch durchgeführt, der unter anderem an einer Asylunterkunft vorbeiführte. Das Motto der Demonstration lautete ""Gegen die Überfremdung unserer Heimat"". Während des Fackelmarsches waren einzelne Personen vermummt unterwegs, manche trugen Quarzhandschuhe. Insgesamt sollen sich laut Polizeiangaben bis zu 500 Rechte zu der Demonstration eingefunden haben, darunter zahlreiche militante Neonazis.","http://www.tlz.de/web/zgt/politik/detail/-/specific/450-Menschen-demonstrieren-gegen-rechten-Fackelmarsch-1737776725
https://www.flickr.com/photos/soerenkohlhuber/sets/72157660685694575"
2015-11-02,Kiel,Schleswig-Holstein,Tätlicher Übergriff/Körperverletzung,Am späten Montagabend kam es auf dem Bahnhofsvorplatz zu einem Angriff auf einen 35-jährigen Asylsuchenden aus dem Irak. Eine Gruppe von 6 Männern verfolgte den Mann und griff ihn mit Glasflaschen an. Das Opfer erlitt Gesichtverletzungen und musste ins Krankenhaus eingeliefert werden.,http://www.stern.de/politik/deutschland/fluechtlingskrise-im-ticker----merkel--in-transitzonen-keine-haft-fuer-fluechtlinge-geplant-6534550.html
2015-11-02,Essen,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-02,Walluf,Hessen,Sonstige Angriffe,"Unbekannte hebelten in der Nacht zu Montag ein Fenster eines Hauses auf und verschafften sich so Zugang zu dem Gebäude, das zu einer Unterkunft für Asylsuchende umgebaut wird. Dann setzten der oder die Täter das Gebäude unter Wasser.","http://hessenschau.de/panorama/fluechtlingshaus-in-walluf-beschaedigt,kurz-haus-wasser-walluf-100.html"
2015-11-02,Spremberg,Brandenburg,Brandanschlag,"In der leerstehenden Schule im Spremberger Ortsteil Trattendorf hatte es am Montagmorgen gebrannt. Nach Angaben der Feuerwehr brach das Feuer im Keller des Gebäudes aus. Das ehemalige Gymnasium wird momentan zu einer Unterkunft für etwa 180 Asylsuchende umgebaut und sollte Anfang des Jahres bezogen werden. Einen technischen Defekt konnten die Ermittler bisher nicht als Brandursache ausfindig machen. Es deute einiges darauf hin, so Brandenburgs Innenminister Karl-Heinz Schröter, ""dass es sich um eine Brandstiftung handelt"". Er ergänzte: ""Und sollte es eine sein, so wäre es sehr verwunderlich, wenn kein rechtsextremistischer Hintergrund bestehen würde.""",https://www.rbb-online.de/politik/thema/fluechtlinge/brandenburg/2015/11/brand-in-geplantem-asylbewerberheim-in-spremberg.html
2015-11-02,Gingst,Mecklenburg-Vorpommern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Hausfriedensbruchs an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-02,Bad Schandau,Sachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-02,Suhl,Thüringen,Tätlicher Übergriff/Körperverletzung,"In einem Wohngebiet in Suhl wurde ein Syrer von seinem Nachbarn in der eigenen Wohnung angegriffen. Nachdem sich der Geflüchtete und seine Freundin wegen Ruhestörung beschwerten, klingelte der Täter an deren Tür und verschaffte sich kurz daraufhin lautstark Zutritt zu deren Wohnung. Nachdem der Syrer erklärte, dass er kaum Deutsch spreche, versuchte der Angreifer ihm mit dem Schlüsselbund im Gesicht zu verletzen. Dieser konnte den Angriff aber rechtzeitig abwehren. Die Freundin rief daraufhin die Polizei. Kurz darauf wurde das Paar vom Täter und seiner Freundin erneut angepöbelt. Die Polizei ermittelt nun wegen versuchter Körperverletzung und dem Verwenden von Kennzeichen verfassungswidriger Organisationen. ",http://www.ezra.de/chronik/chronik-2015/
2015-11-03,Süderlügum,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Gewaltdarstellung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-03,Köln,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-03,Erftstadt,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Hausfriedensbruchs an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-03,Crailsheim,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-03,Bad Wurzach,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-03,Geretsried,Bayern,Sonstige Angriffe,"In der Nacht zu Dienstag, ziehen zehn bis 15 Jugendliche zur Mittelschul-Turnhalle, in der zur Zeit 150 Geflüchtete vorübergehend untergebracht sind. An der Unterkunft klopfen sie gegen die Fensterscheiben der Erstaufnahmeinerichtung und schreien ""Ausländer raus!"". Der Vorsitzende des Sportvereins TUS Geretsried beobachtet den Vorfall und alarmiert die Polizei. Die Polizeidienststelle Geretsried verschweigt den Vorfall jedoch zunächst und führt ihn nicht in ihrem ansonsten ausführlichen Pressebericht auf. Das Geschehen wird daher erst zwei Wochen später durch Recherchen der ""Süddeutschen Zeitung"" (SZ) bekannt. Johann Brandhuber, stellvertretender Leiter der Polizeidienststelle Geretsried, rechtfertigt das Vorgehen gegenüber der SZ: ""Ich wollte keinen Nachahmer-Effekt"".",http://www.sueddeutsche.de/muenchen/wolfratshausen/auslaender-raus-rufe-ingeretsried-polizei-verschweigt-vorfall-an-asyl-halle-1.2742131
2015-11-03,Waldkraiburg,Bayern,Tätlicher Übergriff/Körperverletzung,"Ein 20-jähriger Asylsuchender aus Nigeria wurde am Dienstagabend nach dem Einkaufen bedroht. Demnach stiegen zwei Männer und eine Frau aus einem Auto aus, gingen auf den Mann zu und begannen in aggressiver Weise in englischer Sprache auf ihn einzureden und ihn zu schubsen. Nachdem einer der Täter mit einer Eisenstange auf den jungen Mann losging, ließ dieser seine Einkaufstüten stehen und flüchtete.",http://www.innsalzach24.de/innsalzach/region-waldkraiburg/waldkraiburg-ort46534/waldkraiburg-angriff-eisenstange-nigerianer-siebenbuergener-strasse-5765888.html
2015-11-03,Prenzlau,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Nach bisherigen Erkenntnissen stießen zwei bis drei Unbekannte am Dienstag einen 28-Jährigen Asylsuchenden von seinem Fahrrad und schlugen auf ihn ein, wie die Polizei am Mittwoch mitteilte. Der Mann erlitt Verletzungen im Gesicht. Er wurde ambulant behandelt. Die Polizei ermittelt wegen gefährlicher Körperverletzung.",http://www.welt.de/politik/deutschland/article148433660/Toter-auf-Sylt-Hamburger-Polizei-laesst-Hunde-los.html
2015-11-03,Dresden-Laubegast,Sachsen,Kundgebung/Demo,"In Dresden-Laubegast haben Anwohner und Neonazis erneut gegen eine geplante Asylunterkunft im ehemaligen Hotel ""Prinz Eugen"" protestiert. Seit mehreren Tagen organisieren die Anwohner jeden Abend (außer montags) einen ""Spaziergang"" zu dem Hotel, um dort gegen die Aufnahme von Asylsuchenden zu demonstrieren. Zuletzt schloss sich auch immer wieder die neonazistische ""Freie Kameradschaft Dresden"" dem ""Spaziergang"" an. Die Versammlung am Dienstagabend war erneut nicht angemeldet, wurde von der Polizei dennoch zum wiederholten Mal nicht unterbunden.    ",https://twitter.com/streetcoverage/status/661528968038748160
2015-11-03,Eilenburg,Sachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Buchholz (Nordheide),Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Otter,Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Kalletal,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Böblingen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Laucha,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-04,Worbis,Thüringen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-05,Neuenkirchen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-05,Schotten,Hessen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-05,Freital,Sachsen,Brandanschlag,"Erneut legten Unbekannte Feuer in einem ehemaligen Baumarkt, der als Unterkunft für Asylsuchende im Gespräch ist. Die Feuerwehr konnte den Brand schnell löschen. Es entstand nur geringer Schaden.",http://www.dresden-fernsehen.de/Aktuelles/Artikel/1401883/Brandanschlaege-auf-ehemaligen-Supermarkt-in-Freital/
2015-11-06,Schwerte,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen eines besonders schweren Falls des Landfriedensbruchs an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
2015-11-06,Neulingen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/doc/btd/18/074/1807465.pdf
